WarNum,WarName,V5Region,WarType,CcodeA,SideA,CcodeB,SideB,Intnl,StartMo1,StartDy1,StartYr1,EndMo1,EndDy1,EndYr1,StartMo2,StartDy2,StartYr2,EndMo2,EndDy2,EndYr2,StartMo3,StartDy3,StartYr3,EndMo3,EndDy3,EndYr3,StartMo4,StartDy4,StartYr4,EndMo4,EndDy4,EndYr4,WDuratDays,WDuratMo,TransFrom,Initiator,Outcome,TransTo,Deaths A,Deaths B,TotalBDeaths,SideAPeakTotForces,SideAPeak TheatForces,SideBPeakTotForces,SideBPeakTheatForces,Version
922,Liberia-LURD War of 2002-2003,4,4,450,Liberia,-8,LURD & MODEL,0,5,-9,2002,8,4,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,440,14.67,-8,LURD,2,-8,-9,-9,3000,15000,-8,-8,8100,5.1
925,Cote d'Ivoire Military War of 2002-2003,4,4,220,France,-8,-8,1,12,21,2002,10,17,2002,11,27,2002,5,3,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,94,3.13,-8,-8,3,-8,-9,-8,-8,260000,4000,-8,-8,5.1
925,Cote d'Ivoire Military War of 2002-2003,4,4,437,Cote d'Ivoire,-8,New Forces,1,9,19,2002,10,17,2002,11,27,2002,5,3,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,186,6.2,-8,MPCI,3,-8,-9,-8,3000,17000,4200,-8,41800,5.1
926,Third Philippine-Moro War of 2003,6,5,840,Philippines,-8,MILF & ASG,0,2,11,2003,7,19,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,159,5.3,-8,Phillippines,6,-8,400,600,1000,106000,-9,-8,11220,5.1
927,Darfur Rebellion of 2003-2006,5,5,625,Sudan,-8,SLA & JEM,0,2,26,2003,10,14,2006,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1309,43.63,-8,SLA,7,-8,-9,-9,10000,105000,55000,-8,19000,5.1
932,First Waziristan War of 2004-2006,6,5,2,United States,-8,-8,1,1,7,2006,6,25,2006,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,169,5.63,-8,-8,3,-8,-9,-8,-8,1546000,-9,-8,-8,5.1
932,First Waziristan War of 2004-2006,6,5,770,Pakistan,-8,Waziri tribes,1,2,24,2004,2,7,2005,7,27,2005,6,25,2006,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,673,22.43,-8,Pakistan,3,-8,1200,1800,3000,619000,80000,-8,7635,5.1
933,Second Nigeria Christian - Muslim War of 2004,4,7,-8,Christian Tarok,-8,Muslim Fulani,0,3,-9,2004,9,16,2004,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,182,6.07,-8,Muslim Fulani,6,-8,-9,-9,1650,-8,-9,-8,-9,5.1
935,First Al-Houthi Rebellion of 2004-2005,5,4,679,Yemen,-8,Houthi Rebels,0,6,20,2004,4,8,2005,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,289,9.63,-8,Yemen,1,-8,300,700,1000,66000,2000,-8,3000,5.1
936,Second Philippine - NPA War of 2005-2006,6,4,840,Philippines,-8,NPA,0,1,1,2005,12,31,2006,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,721,24.03,-8,Phillippines,7,-8,672,2655,3327,106000,-9,-8,8100,5.1
937,Chad-United Opposition War of 2005-2008,4,4,220,France,-8,-8,1,4,13,2006,12,12,2006,11,26,2007,2,3,2008,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,308,10.27,-8,-8,7,-8,-9,-8,-8,225000,1100,-8,-8,5.1
937,Chad-United Opposition War of 2005-2008,4,4,483,Chad,-8,United Opposition,1,12,18,2005,12,12,2006,11,26,2007,2,3,2008,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,423,14.1,-8,United Opposition,7,-8,-9,-9,2500,30000,-8,-8,6500,5.1
940,Third Sri Lanka Tamil War of 2006-2009,6,5,780,Sri Lanka,-8,LTTE,0,7,21,2006,5,17,2009,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1017,33.9,-8,Sri Lanka,1,-8,5750,14250,20000,160900,160000,-8,10000,5.1
940.8,Third Somalia War of 2006-2012,4,4,-8,-8,531,Eritrea,1,10,19,2006,6,11,2008,2,8,2009,9,29,2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1905,63.5,-8,-8,1,-8,-8,-9,-8,-8,-8,202000,2000,5.1
940.8,Third Somalia War of 2006-2012,4,4,2,United States,-8,-8,1,1,7,2007,6,11,2008,2,8,2009,9,29,2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1827,60.9,-8,-8,1,-8,-9,-8,-8,1580000,-9,-8,-8,5.1
940.8,Third Somalia War of 2006-2012,4,4,500,Uganda,-8,-8,1,7,22,2010,9,29,2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,788,26.27,-8,-8,1,-8,-9,-8,-8,45000,6223,-8,-8,5.1
940.8,Third Somalia War of 2006-2012,4,4,501,Kenya,-8,-8,1,10,16,2011,9,29,2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,344,11.47,-8,-8,1,-8,-9,-8,-8,24000,4512,-8,-8,5.1
940.8,Third Somalia War of 2006-2012,4,4,516,Burundi,-8,-8,1,7,22,2010,9,29,2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,788,26.27,-8,-8,1,-8,-9,-8,-8,20000,5432,-8,-8,5.1
940.8,Third Somalia War of 2006-2012,4,4,520,Somalia,-8,ICU,1,12,20,2006,6,11,2008,2,8,2009,9,29,2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1844,61.47,-8,ICU,1,-8,-9,-9,11816,24500,10000,-8,8000,5.1
940.8,Third Somalia War of 2006-2012,4,4,530,Ethiopia,-8,-8,1,12,20,2006,6,11,2008,5,20,2010,9,29,2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1382,46.07,-8,-8,1,-8,-9,-8,-8,183000,-9,-8,-8,5.1
941,Second Al-Houthi Rebellion of 2007-2008,5,4,679,Yemen,-8,Houthi Rebels,0,1,29,2007,7,16,2008,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,528,17.6,-8,Houthi Rebels,6,-8,1850,1150,3000,67000,87000,-8,10000,5.1
942,Second Waziristan War of 2007-present,6,5,2,United States,-8,-8,1,6,12,2008,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2720,90.67,-8,-8,5,-8,-9,-8,-8,1520100,-9,-8,-8,5.1
942,Second Waziristan War of 2007-present,6,5,770,Pakistan,-8,Taliban,1,7,3,2007,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3059,101.97,-8,Taliban,5,-8,4566,29580,34146,925800,220000,-8,72000,5.1
971,Iraqi Sunni Revolt of 2010-2014,5,4,2,United States of America,-8,-8,1,9,1,2010,12,18,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,468,15.6,482,-8,4,485,74,-8,-8,1563996,49775,-8,-8,5.1
971,Iraqi Sunni Revolt of 2010-2014,5,4,645,Iraq,-8,Sunni Rebels,1,9,1,2010,6,4,2014,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1354,45.13,482,Sunni Rebels,4,485,8000,2500,10574,802000,-9,-8,36500,5.1
973,Second Cote d'Ivoire War of 2011,4,4,-8,-8,220,France,1,2,21,2011,4,11,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,51,1.7,-8,-8,2,-8,-8,-9,-8,-8,-8,353000,1500,5.1
973,Second Cote d'Ivoire War of 2011,4,4,437,Cote d'Ivoire,-8,New Forces,1,2,21,2011,4,11,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,51,1.7,-8,Cote d'Ivoire,2,-8,-9,-9,1000,17000,50000,-8,25000,5.1
976,Libyan Civil War of 2011,5,4,-8,-8,2,United States of America,1,3,19,2001,10,20,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,216,7.2,-8,-8,2,-8,-8,0,-8,-8,-8,1520100,8507,5.1
976,Libyan Civil War of 2011,5,4,-8,-8,200,United Kingdom,1,3,19,2001,10,20,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,216,7.2,-8,-8,2,-8,-8,0,-8,-8,-8,165650,3500,5.1
976,Libyan Civil War of 2011,5,4,-8,-8,220,France,1,3,19,2001,10,20,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,216,7.2,-8,-8,2,-8,-8,0,-8,-8,-8,332250,4200,5.1
976,Libyan Civil War of 2011,5,4,-8,-8,20,Canada,1,3,19,2001,10,20,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,216,7.2,-8,-8,2,-8,-8,0,-8,-8,-8,65700,2561,5.1
976,Libyan Civil War of 2011,5,4,-8,-8,325,Italy,1,3,31,2001,10,20,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,204,6.8,-8,-8,2,-8,-8,0,-8,-8,-8,367550,4800,5.1
976,Libyan Civil War of 2011,5,4,-8,-8,230,Spain,1,3,31,2001,10,20,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,204,6.8,-8,-8,2,-8,-8,0,-8,-8,-8,215700,1200,5.1
976,Libyan Civil War of 2011,5,4,620,Libya,-8,NLA,1,2,18,2011,10,20,2011,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,245,8.17,-8,NLA,2,-8,4500,4500,9000,75000,20000,-8,17000,5.1
978,Sudan Revolutionary Front Rebellion of 2011-present,5,4,625,Sudan,-8,SPLM-N,0,6,5,2011,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1130,37.67,-8,Sudan,7,-8,-9,-9,3500,264300,100000,-8,40000,5.1
979,Syrian Arab Spring War of 2011 to present,5,4,652,Syria,-8,Syrian Rebel Groups,1,6,6,2011,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1646,54.87,-8,Syria,5,-8,121030,66607,190512,200000,67000,-8,160000,5.1
977,Syrian Arab Spring War of 2011 to present,5,4,630,Iran,-8,-8,1,6,6,2011,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2766,92.2,-8,-8,5,-8,1400,-8,-8,523000,5000,-8,-8,5.1
980,Kachin Rebellion of 2011-2013,6,5,775,Myanmar,-8,KIA,0,6,9,2011,2,1,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,593,19.77,-8,Myanmar,6,-8,850,850,1700,406000,10000,-8,10000,5.1
985,North Mali War of 2012-2013,4,5,220,France,-8,-8,1,1,11,2013,3,2,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,52,1.73,-8,-8,1,-8,9,-8,-8,218200,1800,-8,-8,5.1
985,North Mali War of 2012-2013,4,5,432,Mali,-8,Northern Opposition,1,1,16,2012,3,2,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,407,13.57,-8,MNLA,1,-8,320,709,1080,7000,6900,-8,10000,5.1
985,North Mali War of 2012-2013,4,5,475,Nigeria,-8,-8,1,1,29,2013,3,2,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,34,1.13,-8,-8,1,-8,4,-8,-8,-9,-8,-8,-8,5.1
985,North Mali War of 2012-2013,4,5,483,Chad,-8,-8,1,1,29,2013,3,2,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,34,1.13,-8,-8,1,-8,38,-8,-8,-9,-8,-8,-8,5.1
990,Central African Republic War of 2012-2013,4,4,482,Central African Republic,-8,Seleka,1,12,10,2012,3,25,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,106,3.53,-8,Seleka,2,-8,-9,-9,1000,2150,-8,-8,5000,5.1
990,Central African Republic War of 2012-2013,4,4,483,Chad,-8,-8,1,12,18,2012,3,25,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,98,3.27,-8,-8,2,-8,-9,-8,-8,23350,2000,-8,-8,5.1
990.4,Boko Haram in Nigeria of 2013 - present,4,4,436,Niger,-8,-8,1,12,-9,2013,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,737,24.57,-8,-8,5,-8,-9,-8,-8,10700,-9,-8,-8,5.1
990.4,Boko Haram in Nigeria of 2013 - present,4,4,471,Cameroon,-8,-8,1,12,28,2014,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,312,10.4,-8,-8,5,-8,-9,-8,-8,23200,-9,-8,-8,5.1
990.4,Boko Haram in Nigeria of 2013 - ongoing ,4,4,475,Nigeria,-8,Boko Haram,1,5,7,2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,955,31.83,-8,Boko Haram,5,-8,200,1600,1800,162000,-9,-8,10000,5.1
990.4,Boko Haram in Nigeria of 2013 - present,4,4,483,Chad,-8,-8,1,12,-9,2013,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,737,24.57,-8,-8,5,-8,-9,-8,-8,39850,-9,-8,-8,5.1
991,South Sudan War of 2013 to present,5,4,500,Uganda,-8,-8,1,1,16,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,706,23.53,-8,-8,5,-8,21,-8,-8,46800,1600,-8,-8,5.1
991,South Sudan War of 2013 to present,5,4,626,South Sudan,-8,SPLM-IO,1,12,15,2013,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,737,24.57,-8,South Sudan,5,-8,10659,-9,-9,185000,162523,-8,35000,5.1
991.4,Afghan-Taliban War of 2014-ongoing,6,4,2,United States,-8,-8,1,1,1,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,721,24.03,481,-8,5,-8,122,-8,-8,1433150,38000,-8,-8,5.1
991.4,Afghan-Taliban War of 2014-ongoing,6,4,700,Afghanistan,-8,Taliban,1,1,1,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,721,24.03,481,Taliban,5,-8,50000,50000,100000,400000,400000,-8,60000,5.1
991.5,ISIS-al Nusra Front War of 2014,5,7,-8,Islamic State,-8,Jabhat al-Nusra,0,1,-9,2014,6,4,2014,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,140,4.67,-8,Islamic State,4,485,-9,-9,5000,-8,30000,-8,8000,5.1
992,Third Al-Houthi Rebellion of 2014-2015,5,4,679,Yemen,-8,Ansar Allah,0,2,28,2014,3,24,2015,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,385,12.83,-8,Houthi Rebels,4,233,600,3000,3600,66700,-9,-8,25000,5.1
992.5,Somali-Al-Shabaab war of 2014-present,4,4,2,United States,-8,-8,1,3,3,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,659,21.97,-8,-8,5,-8,-9,-8,-8,1433150,-9,-8,-8,5.1
992.5,Somali-Al-Shabaab war of 2014-present,4,4,500,Uganda,-8,-8,1,3,3,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,659,21.97,-8,-8,5,-8,-9,-8,-8,45000,6223,-8,-8,5.1
992.5,Somali-Al-Shabaab war of 2014-present,4,4,522,Djibouti,-8,-8,1,3,3,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,659,21.97,-8,-8,5,-8,-9,-9,-8,10450,1800,-8,-8,5.1
992.5,Somali-Al-Shabaab war of 2014-present,4,4,501,Kenya,-8,-8,1,3,3,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,659,21.97,-8,-8,5,-8,-9,-8,-8,24120,4400,-8,-8,5.1
992.5,Somali-Al-Shabaab war of 2014-present,4,4,516,Burundi,-8,-8,1,3,3,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,659,21.97,-8,-8,5,-8,-9,-8,-8,30050,5432,-8,-8,5.1
992.5,Somali-Al-Shabaab war of 2014-present,4,4,520,Somalia,-9,Al-Shabaab ,1,3,3,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,659,21.97,-8,Somalia,5,-8,-9,-9,6000,20000,13000,-8,9000,5.1
992.5,Somali-Al-Shabaab war of 2014-present,4,4,530,Ethiopia,-8,-8,1,3,3,2014,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,659,21.97,-8,-8,5,-8,-9,-8,-8,138000,4395,-8,-8,5.1
993,Donbas War of 2014-present,3,5,-8,-8,365,Russia,1,8,15,2014,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,370,12.33,-8,-8,5,-8,-8,220,-8,-8,-8,798000,12000,5.1
993,Donbas War of 2014-present,3,5,369,Ukraine,-8,Separatists,1,4,15,2014,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,493,16.43,-8,Separatists,5,-8,4000,2500,6700,204000,250000,-8,25000,5.1
994,Second Libyan Civil War of 2014-present,5,4,620,Libya,-8,Libyan Dawn,0,5,16,2014,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,572,19.07,-8,Libya,3,-8,-9,-9,2000,7000,30000,-8,50000,5.1
997,Rada'a War of 2014-present,5,7,-8,Houthi Rebels,-8,AQAP,0,9,16,2014,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,189,6.3,-8,Houthi Rebels,4,233,1000,350,1350,-8,200000,-8,3000,5.1
